entry_id,user_id,period,income_x,expense_amount,category,priority_flag,cutoff_rate,cutoff_note,currency,total_expenses,income_y,expense_ratio,risk_flag
4909,U447,2025-08,2558,681,Health,non_negotiable,0.0,-,RWF,4410,2558,1.7240031274433152,1
4910,U447,2025-08,2558,298,Clothing,medium,0.44,Potential to reduce,RWF,4410,2558,1.7240031274433152,1
4911,U447,2025-08,2558,158,Other,medium,0.28,Potential to reduce,RWF,4410,2558,1.7240031274433152,1
4912,U447,2025-08,2558,749,Health,non_negotiable,0.0,-,RWF,4410,2558,1.7240031274433152,1
4913,U447,2025-08,2558,268,Savings,high,0.33,Potential to reduce,RWF,4410,2558,1.7240031274433152,1
4914,U447,2025-08,2558,302,Education,high,0.1,Potential to reduce,RWF,4410,2558,1.7240031274433152,1
4915,U447,2025-08,2558,443,Health,non_negotiable,0.0,-,RWF,4410,2558,1.7240031274433152,1
4916,U447,2025-08,2558,526,Insurance,non_negotiable,0.0,-,RWF,4410,2558,1.7240031274433152,1
4917,U447,2025-08,2558,66,Entertainment,low,0.48,Potential to reduce,RWF,4410,2558,1.7240031274433152,1
4918,U448,2025-08,1836,579,Housing (Rent),non_negotiable,0.0,-,RWF,3247,1836,1.7685185185185186,1
4919,U448,2025-08,1836,464,Transport,high,0.49,Potential to reduce,RWF,3247,1836,1.7685185185185186,1
4920,U448,2025-08,1836,141,Clothing,medium,0.49,Potential to reduce,RWF,3247,1836,1.7685185185185186,1
4921,U448,2025-08,1836,122,Other,medium,0.3,Potential to reduce,RWF,3247,1836,1.7685185185185186,1
4922,U448,2025-08,1836,212,Transport,high,0.48,Potential to reduce,RWF,3247,1836,1.7685185185185186,1
4923,U448,2025-08,1836,37,Subscriptions,low,0.3,Potential to reduce,RWF,3247,1836,1.7685185185185186,1
4924,U448,2025-08,1836,448,Savings,high,0.39,Potential to reduce,RWF,3247,1836,1.7685185185185186,1
4925,U448,2025-08,1836,209,Health,non_negotiable,0.0,-,RWF,3247,1836,1.7685185185185186,1
4926,U448,2025-08,1836,428,Savings,high,0.45,Potential to reduce,RWF,3247,1836,1.7685185185185186,1
4927,U448,2025-08,1836,259,Health,non_negotiable,0.0,-,RWF,3247,1836,1.7685185185185186,1
4928,U448,2025-08,1836,348,Education,high,0.33,Potential to reduce,RWF,3247,1836,1.7685185185185186,1
4929,U449,2025-08,3629,641,Health,non_negotiable,0.0,-,RWF,3510,3629,0.9672085974097547,1
4930,U449,2025-08,3629,316,Education,high,0.25,Potential to reduce,RWF,3510,3629,0.9672085974097547,1
4931,U449,2025-08,3629,123,Food,high,0.4,Potential to reduce,RWF,3510,3629,0.9672085974097547,1
4932,U449,2025-08,3629,298,Savings,high,0.32,Potential to reduce,RWF,3510,3629,0.9672085974097547,1
4933,U449,2025-08,3629,73,Clothing,medium,0.18,Potential to reduce,RWF,3510,3629,0.9672085974097547,1
4934,U449,2025-08,3629,290,Health,non_negotiable,0.0,-,RWF,3510,3629,0.9672085974097547,1
4935,U449,2025-08,3629,266,Education,high,0.44,Potential to reduce,RWF,3510,3629,0.9672085974097547,1
4936,U449,2025-08,3629,381,Transport,high,0.13,Potential to reduce,RWF,3510,3629,0.9672085974097547,1
4937,U449,2025-08,3629,23,Entertainment,low,0.43,Potential to reduce,RWF,3510,3629,0.9672085974097547,1
4938,U449,2025-08,3629,505,Insurance,non_negotiable,0.0,-,RWF,3510,3629,0.9672085974097547,1
4939,U449,2025-08,3629,594,Insurance,non_negotiable,0.0,-,RWF,3510,3629,0.9672085974097547,1
4940,U450,2025-08,1897,236,Other,medium,0.3,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4941,U450,2025-08,1897,213,Clothing,medium,0.49,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4942,U450,2025-08,1897,439,Health,non_negotiable,0.0,-,RWF,3110,1897,1.6394306800210858,1
4943,U450,2025-08,1897,120,Savings,high,0.25,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4944,U450,2025-08,1897,238,Savings,high,0.2,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4945,U450,2025-08,1897,584,Insurance,non_negotiable,0.0,-,RWF,3110,1897,1.6394306800210858,1
4946,U450,2025-08,1897,167,Other,medium,0.23,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4947,U450,2025-08,1897,75,Subscriptions,low,0.39,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4948,U450,2025-08,1897,392,Education,high,0.14,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4949,U450,2025-08,1897,469,Transport,high,0.25,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4950,U450,2025-08,1897,177,Clothing,medium,0.21,Potential to reduce,RWF,3110,1897,1.6394306800210858,1
4951,U451,2025-08,1124,391,Transport,high,0.11,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4952,U451,2025-08,1124,163,Savings,high,0.06,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4953,U451,2025-08,1124,147,Transport,high,0.08,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4954,U451,2025-08,1124,130,Other,medium,0.19,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4955,U451,2025-08,1124,79,Subscriptions,low,0.39,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4956,U451,2025-08,1124,164,Transport,high,0.32,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4957,U451,2025-08,1124,137,Transport,high,0.07,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4958,U451,2025-08,1124,158,Food,high,0.45,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4959,U451,2025-08,1124,150,Other,medium,0.14,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4960,U451,2025-08,1124,357,Health,non_negotiable,0.0,-,RWF,2032,1124,1.8078291814946619,1
4961,U451,2025-08,1124,156,Education,high,0.3,Potential to reduce,RWF,2032,1124,1.8078291814946619,1
4962,U452,2025-08,1232,194,Subscriptions,low,0.3,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4963,U452,2025-08,1232,61,Clothing,medium,0.38,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4964,U452,2025-08,1232,489,Food,high,0.1,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4965,U452,2025-08,1232,44,Subscriptions,low,0.34,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4966,U452,2025-08,1232,333,Transport,high,0.45,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4967,U452,2025-08,1232,246,Transport,high,0.27,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4968,U452,2025-08,1232,101,Food,high,0.41,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4969,U452,2025-08,1232,244,Transport,high,0.24,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4970,U452,2025-08,1232,160,Education,high,0.45,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4971,U452,2025-08,1232,643,Insurance,non_negotiable,0.0,-,RWF,2745,1232,2.2280844155844157,1
4972,U452,2025-08,1232,230,Education,high,0.37,Potential to reduce,RWF,2745,1232,2.2280844155844157,1
4973,U453,2025-08,1763,258,Clothing,medium,0.06,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4974,U453,2025-08,1763,245,Insurance,non_negotiable,0.0,-,RWF,2611,1763,1.4809982983550767,1
4975,U453,2025-08,1763,219,Clothing,medium,0.29,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4976,U453,2025-08,1763,435,Food,high,0.17,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4977,U453,2025-08,1763,247,Education,high,0.08,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4978,U453,2025-08,1763,224,Transport,high,0.49,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4979,U453,2025-08,1763,279,Insurance,non_negotiable,0.0,-,RWF,2611,1763,1.4809982983550767,1
4980,U453,2025-08,1763,193,Savings,high,0.1,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4981,U453,2025-08,1763,187,Food,high,0.48,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4982,U453,2025-08,1763,164,Entertainment,low,0.32,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4983,U453,2025-08,1763,160,Education,high,0.14,Potential to reduce,RWF,2611,1763,1.4809982983550767,1
4984,U454,2025-08,3386,93,Subscriptions,low,0.35,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4985,U454,2025-08,3386,80,Other,medium,0.14,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4986,U454,2025-08,3386,401,Savings,high,0.31,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4987,U454,2025-08,3386,259,Savings,high,0.44,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4988,U454,2025-08,3386,80,Entertainment,low,0.21,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4989,U454,2025-08,3386,179,Transport,high,0.07,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4990,U454,2025-08,3386,407,Education,high,0.34,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4991,U454,2025-08,3386,311,Insurance,non_negotiable,0.0,-,RWF,2625,3386,0.7752510336680449,0
4992,U454,2025-08,3386,391,Food,high,0.42,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4993,U454,2025-08,3386,138,Subscriptions,low,0.27,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4994,U454,2025-08,3386,286,Clothing,medium,0.11,Potential to reduce,RWF,2625,3386,0.7752510336680449,0
4995,U455,2025-08,2696,279,Other,medium,0.26,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
4996,U455,2025-08,2696,92,Other,medium,0.4,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
4997,U455,2025-08,2696,382,Education,high,0.2,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
4998,U455,2025-08,2696,212,Education,high,0.06,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
4999,U455,2025-08,2696,435,Education,high,0.3,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
5000,U455,2025-08,2696,203,Clothing,medium,0.08,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
5001,U455,2025-08,2696,246,Education,high,0.49,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
5002,U455,2025-08,2696,272,Transport,high,0.37,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
5003,U455,2025-08,2696,474,Savings,high,0.44,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
5004,U455,2025-08,2696,297,Clothing,medium,0.17,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
5005,U455,2025-08,2696,455,Transport,high,0.23,Potential to reduce,RWF,3347,2696,1.2414688427299703,1
5006,U456,2025-08,2145,365,Housing (Rent),non_negotiable,0.0,-,RWF,3762,2145,1.7538461538461538,1
5007,U456,2025-08,2145,796,Housing (Rent),non_negotiable,0.0,-,RWF,3762,2145,1.7538461538461538,1
5008,U456,2025-08,2145,660,Health,non_negotiable,0.0,-,RWF,3762,2145,1.7538461538461538,1
5009,U456,2025-08,2145,288,Education,high,0.1,Potential to reduce,RWF,3762,2145,1.7538461538461538,1
5010,U456,2025-08,2145,578,Insurance,non_negotiable,0.0,-,RWF,3762,2145,1.7538461538461538,1
5011,U456,2025-08,2145,101,Food,high,0.28,Potential to reduce,RWF,3762,2145,1.7538461538461538,1
5012,U456,2025-08,2145,121,Other,medium,0.09,Potential to reduce,RWF,3762,2145,1.7538461538461538,1
5013,U456,2025-08,2145,269,Transport,high,0.18,Potential to reduce,RWF,3762,2145,1.7538461538461538,1
5014,U456,2025-08,2145,130,Clothing,medium,0.09,Potential to reduce,RWF,3762,2145,1.7538461538461538,1
5015,U456,2025-08,2145,294,Food,high,0.21,Potential to reduce,RWF,3762,2145,1.7538461538461538,1
5016,U456,2025-08,2145,160,Subscriptions,low,0.31,Potential to reduce,RWF,3762,2145,1.7538461538461538,1
5017,U457,2025-08,1704,153,Food,high,0.13,Potential to reduce,RWF,3434,1704,2.0152582159624415,1
5018,U457,2025-08,1704,437,Education,high,0.43,Potential to reduce,RWF,3434,1704,2.0152582159624415,1
5019,U457,2025-08,1704,377,Insurance,non_negotiable,0.0,-,RWF,3434,1704,2.0152582159624415,1
5020,U457,2025-08,1704,441,Health,non_negotiable,0.0,-,RWF,3434,1704,2.0152582159624415,1
5021,U457,2025-08,1704,302,Food,high,0.18,Potential to reduce,RWF,3434,1704,2.0152582159624415,1
5022,U457,2025-08,1704,661,Insurance,non_negotiable,0.0,-,RWF,3434,1704,2.0152582159624415,1
5023,U457,2025-08,1704,179,Food,high,0.06,Potential to reduce,RWF,3434,1704,2.0152582159624415,1
5024,U457,2025-08,1704,147,Entertainment,low,0.37,Potential to reduce,RWF,3434,1704,2.0152582159624415,1
5025,U457,2025-08,1704,386,Education,high,0.06,Potential to reduce,RWF,3434,1704,2.0152582159624415,1
5026,U457,2025-08,1704,225,Education,high,0.32,Potential to reduce,RWF,3434,1704,2.0152582159624415,1
5027,U457,2025-08,1704,126,Subscriptions,low,0.42,Potential to reduce,RWF,3434,1704,2.0152582159624415,1
5028,U458,2025-08,2672,322,Health,non_negotiable,0.0,-,RWF,3465,2672,1.2967814371257484,1
5029,U458,2025-08,2672,267,Clothing,medium,0.36,Potential to reduce,RWF,3465,2672,1.2967814371257484,1
5030,U458,2025-08,2672,761,Insurance,non_negotiable,0.0,-,RWF,3465,2672,1.2967814371257484,1
5031,U458,2025-08,2672,130,Clothing,medium,0.36,Potential to reduce,RWF,3465,2672,1.2967814371257484,1
5032,U458,2025-08,2672,42,Entertainment,low,0.26,Potential to reduce,RWF,3465,2672,1.2967814371257484,1
5033,U458,2025-08,2672,353,Savings,high,0.21,Potential to reduce,RWF,3465,2672,1.2967814371257484,1
5034,U458,2025-08,2672,258,Health,non_negotiable,0.0,-,RWF,3465,2672,1.2967814371257484,1
5035,U458,2025-08,2672,263,Savings,high,0.27,Potential to reduce,RWF,3465,2672,1.2967814371257484,1
5036,U458,2025-08,2672,315,Food,high,0.13,Potential to reduce,RWF,3465,2672,1.2967814371257484,1
5037,U458,2025-08,2672,244,Education,high,0.09,Potential to reduce,RWF,3465,2672,1.2967814371257484,1
5038,U458,2025-08,2672,510,Insurance,non_negotiable,0.0,-,RWF,3465,2672,1.2967814371257484,1
5039,U459,2025-08,1356,456,Health,non_negotiable,0.0,-,RWF,2898,1356,2.1371681415929205,1
5040,U459,2025-08,1356,120,Transport,high,0.19,Potential to reduce,RWF,2898,1356,2.1371681415929205,1
5041,U459,2025-08,1356,251,Insurance,non_negotiable,0.0,-,RWF,2898,1356,2.1371681415929205,1
5042,U459,2025-08,1356,537,Insurance,non_negotiable,0.0,-,RWF,2898,1356,2.1371681415929205,1
5043,U459,2025-08,1356,270,Education,high,0.19,Potential to reduce,RWF,2898,1356,2.1371681415929205,1
5044,U459,2025-08,1356,212,Education,high,0.09,Potential to reduce,RWF,2898,1356,2.1371681415929205,1
5045,U459,2025-08,1356,29,Entertainment,low,0.33,Potential to reduce,RWF,2898,1356,2.1371681415929205,1
5046,U459,2025-08,1356,267,Insurance,non_negotiable,0.0,-,RWF,2898,1356,2.1371681415929205,1
5047,U459,2025-08,1356,47,Entertainment,low,0.24,Potential to reduce,RWF,2898,1356,2.1371681415929205,1
5048,U459,2025-08,1356,250,Health,non_negotiable,0.0,-,RWF,2898,1356,2.1371681415929205,1
5049,U459,2025-08,1356,459,Insurance,non_negotiable,0.0,-,RWF,2898,1356,2.1371681415929205,1
5050,U460,2025-08,1390,372,Transport,high,0.38,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5051,U460,2025-08,1390,173,Transport,high,0.35,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5052,U460,2025-08,1390,233,Clothing,medium,0.37,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5053,U460,2025-08,1390,328,Insurance,non_negotiable,0.0,-,RWF,2577,1390,1.853956834532374,1
5054,U460,2025-08,1390,390,Savings,high,0.13,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5055,U460,2025-08,1390,385,Housing (Rent),non_negotiable,0.0,-,RWF,2577,1390,1.853956834532374,1
5056,U460,2025-08,1390,78,Subscriptions,low,0.06,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5057,U460,2025-08,1390,230,Transport,high,0.28,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5058,U460,2025-08,1390,48,Subscriptions,low,0.05,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5059,U460,2025-08,1390,199,Transport,high,0.11,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5060,U460,2025-08,1390,141,Subscriptions,low,0.4,Potential to reduce,RWF,2577,1390,1.853956834532374,1
5061,U461,2025-08,3088,616,Insurance,non_negotiable,0.0,-,RWF,3668,3088,1.1878238341968912,1
5062,U461,2025-08,3088,275,Transport,high,0.37,Potential to reduce,RWF,3668,3088,1.1878238341968912,1
5063,U461,2025-08,3088,432,Health,non_negotiable,0.0,-,RWF,3668,3088,1.1878238341968912,1
5064,U461,2025-08,3088,250,Savings,high,0.13,Potential to reduce,RWF,3668,3088,1.1878238341968912,1
5065,U461,2025-08,3088,278,Clothing,medium,0.1,Potential to reduce,RWF,3668,3088,1.1878238341968912,1
5066,U461,2025-08,3088,312,Education,high,0.45,Potential to reduce,RWF,3668,3088,1.1878238341968912,1
5067,U461,2025-08,3088,321,Health,non_negotiable,0.0,-,RWF,3668,3088,1.1878238341968912,1
5068,U461,2025-08,3088,426,Housing (Rent),non_negotiable,0.0,-,RWF,3668,3088,1.1878238341968912,1
5069,U461,2025-08,3088,493,Insurance,non_negotiable,0.0,-,RWF,3668,3088,1.1878238341968912,1
5070,U461,2025-08,3088,187,Savings,high,0.27,Potential to reduce,RWF,3668,3088,1.1878238341968912,1
5071,U461,2025-08,3088,78,Other,medium,0.5,Potential to reduce,RWF,3668,3088,1.1878238341968912,1
5072,U462,2025-08,2651,650,Housing (Rent),non_negotiable,0.0,-,RWF,3933,2651,1.4835910976989815,1
5073,U462,2025-08,2651,80,Entertainment,low,0.19,Potential to reduce,RWF,3933,2651,1.4835910976989815,1
5074,U462,2025-08,2651,533,Housing (Rent),non_negotiable,0.0,-,RWF,3933,2651,1.4835910976989815,1
5075,U462,2025-08,2651,468,Savings,high,0.46,Potential to reduce,RWF,3933,2651,1.4835910976989815,1
5076,U462,2025-08,2651,341,Health,non_negotiable,0.0,-,RWF,3933,2651,1.4835910976989815,1
5077,U462,2025-08,2651,143,Transport,high,0.22,Potential to reduce,RWF,3933,2651,1.4835910976989815,1
5078,U462,2025-08,2651,532,Health,non_negotiable,0.0,-,RWF,3933,2651,1.4835910976989815,1
5079,U462,2025-08,2651,696,Insurance,non_negotiable,0.0,-,RWF,3933,2651,1.4835910976989815,1
5080,U462,2025-08,2651,189,Clothing,medium,0.34,Potential to reduce,RWF,3933,2651,1.4835910976989815,1
5081,U462,2025-08,2651,121,Entertainment,low,0.36,Potential to reduce,RWF,3933,2651,1.4835910976989815,1
5082,U462,2025-08,2651,180,Entertainment,low,0.42,Potential to reduce,RWF,3933,2651,1.4835910976989815,1
5083,U463,2025-08,2533,279,Housing (Rent),non_negotiable,0.0,-,RWF,2619,2533,1.033951835767864,1
5084,U463,2025-08,2533,230,Housing (Rent),non_negotiable,0.0,-,RWF,2619,2533,1.033951835767864,1
5085,U463,2025-08,2533,211,Savings,high,0.23,Potential to reduce,RWF,2619,2533,1.033951835767864,1
5086,U463,2025-08,2533,254,Other,medium,0.43,Potential to reduce,RWF,2619,2533,1.033951835767864,1
5087,U463,2025-08,2533,671,Health,non_negotiable,0.0,-,RWF,2619,2533,1.033951835767864,1
5088,U463,2025-08,2533,173,Food,high,0.29,Potential to reduce,RWF,2619,2533,1.033951835767864,1
5089,U463,2025-08,2533,96,Entertainment,low,0.25,Potential to reduce,RWF,2619,2533,1.033951835767864,1
5090,U463,2025-08,2533,163,Clothing,medium,0.07,Potential to reduce,RWF,2619,2533,1.033951835767864,1
5091,U463,2025-08,2533,196,Entertainment,low,0.25,Potential to reduce,RWF,2619,2533,1.033951835767864,1
5092,U463,2025-08,2533,186,Transport,high,0.37,Potential to reduce,RWF,2619,2533,1.033951835767864,1
5093,U463,2025-08,2533,160,Subscriptions,low,0.36,Potential to reduce,RWF,2619,2533,1.033951835767864,1
5094,U464,2025-08,3095,780,Housing (Rent),non_negotiable,0.0,-,RWF,4195,3095,1.3554119547657513,1
5095,U464,2025-08,3095,219,Education,high,0.32,Potential to reduce,RWF,4195,3095,1.3554119547657513,1
5096,U464,2025-08,3095,426,Savings,high,0.1,Potential to reduce,RWF,4195,3095,1.3554119547657513,1
5097,U464,2025-08,3095,263,Clothing,medium,0.36,Potential to reduce,RWF,4195,3095,1.3554119547657513,1
5098,U464,2025-08,3095,250,Transport,high,0.31,Potential to reduce,RWF,4195,3095,1.3554119547657513,1
5099,U464,2025-08,3095,511,Health,non_negotiable,0.0,-,RWF,4195,3095,1.3554119547657513,1
5100,U464,2025-08,3095,408,Savings,high,0.08,Potential to reduce,RWF,4195,3095,1.3554119547657513,1
5101,U464,2025-08,3095,132,Subscriptions,low,0.15,Potential to reduce,RWF,4195,3095,1.3554119547657513,1
5102,U464,2025-08,3095,655,Health,non_negotiable,0.0,-,RWF,4195,3095,1.3554119547657513,1
5103,U464,2025-08,3095,231,Food,high,0.42,Potential to reduce,RWF,4195,3095,1.3554119547657513,1
5104,U464,2025-08,3095,320,Insurance,non_negotiable,0.0,-,RWF,4195,3095,1.3554119547657513,1
5105,U465,2025-08,2020,57,Entertainment,low,0.3,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5106,U465,2025-08,2020,45,Entertainment,low,0.36,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5107,U465,2025-08,2020,58,Subscriptions,low,0.2,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5108,U465,2025-08,2020,267,Clothing,medium,0.3,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5109,U465,2025-08,2020,299,Education,high,0.43,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5110,U465,2025-08,2020,702,Housing (Rent),non_negotiable,0.0,-,RWF,2955,2020,1.4628712871287128,1
5111,U465,2025-08,2020,347,Food,high,0.1,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5112,U465,2025-08,2020,286,Insurance,non_negotiable,0.0,-,RWF,2955,2020,1.4628712871287128,1
5113,U465,2025-08,2020,181,Food,high,0.42,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5114,U465,2025-08,2020,293,Other,medium,0.3,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5115,U465,2025-08,2020,420,Education,high,0.4,Potential to reduce,RWF,2955,2020,1.4628712871287128,1
5116,U466,2025-08,3490,164,Clothing,medium,0.37,Potential to reduce,RWF,3901,3490,1.1177650429799426,1
5117,U466,2025-08,3490,205,Transport,high,0.3,Potential to reduce,RWF,3901,3490,1.1177650429799426,1
5118,U466,2025-08,3490,671,Housing (Rent),non_negotiable,0.0,-,RWF,3901,3490,1.1177650429799426,1
5119,U466,2025-08,3490,341,Education,high,0.21,Potential to reduce,RWF,3901,3490,1.1177650429799426,1
5120,U466,2025-08,3490,486,Education,high,0.38,Potential to reduce,RWF,3901,3490,1.1177650429799426,1
5121,U466,2025-08,3490,341,Savings,high,0.3,Potential to reduce,RWF,3901,3490,1.1177650429799426,1
5122,U466,2025-08,3490,220,Health,non_negotiable,0.0,-,RWF,3901,3490,1.1177650429799426,1
5123,U466,2025-08,3490,246,Savings,high,0.43,Potential to reduce,RWF,3901,3490,1.1177650429799426,1
5124,U466,2025-08,3490,402,Housing (Rent),non_negotiable,0.0,-,RWF,3901,3490,1.1177650429799426,1
5125,U466,2025-08,3490,616,Housing (Rent),non_negotiable,0.0,-,RWF,3901,3490,1.1177650429799426,1
5126,U466,2025-08,3490,209,Clothing,medium,0.27,Potential to reduce,RWF,3901,3490,1.1177650429799426,1
5127,U467,2025-08,884,366,Insurance,non_negotiable,0.0,-,RWF,2874,884,3.251131221719457,1
5128,U467,2025-08,884,583,Housing (Rent),non_negotiable,0.0,-,RWF,2874,884,3.251131221719457,1
5129,U467,2025-08,884,171,Savings,high,0.23,Potential to reduce,RWF,2874,884,3.251131221719457,1
5130,U467,2025-08,884,58,Clothing,medium,0.18,Potential to reduce,RWF,2874,884,3.251131221719457,1
5131,U467,2025-08,884,457,Health,non_negotiable,0.0,-,RWF,2874,884,3.251131221719457,1
5132,U467,2025-08,884,68,Clothing,medium,0.32,Potential to reduce,RWF,2874,884,3.251131221719457,1
5133,U467,2025-08,884,332,Food,high,0.13,Potential to reduce,RWF,2874,884,3.251131221719457,1
5134,U467,2025-08,884,89,Subscriptions,low,0.26,Potential to reduce,RWF,2874,884,3.251131221719457,1
5135,U467,2025-08,884,288,Insurance,non_negotiable,0.0,-,RWF,2874,884,3.251131221719457,1
5136,U467,2025-08,884,279,Clothing,medium,0.47,Potential to reduce,RWF,2874,884,3.251131221719457,1
5137,U467,2025-08,884,183,Transport,high,0.37,Potential to reduce,RWF,2874,884,3.251131221719457,1
5138,U468,2025-08,3154,353,Housing (Rent),non_negotiable,0.0,-,RWF,3403,3154,1.0789473684210527,1
5139,U468,2025-08,3154,233,Clothing,medium,0.35,Potential to reduce,RWF,3403,3154,1.0789473684210527,1
5140,U468,2025-08,3154,57,Clothing,medium,0.29,Potential to reduce,RWF,3403,3154,1.0789473684210527,1
5141,U468,2025-08,3154,620,Health,non_negotiable,0.0,-,RWF,3403,3154,1.0789473684210527,1
5142,U468,2025-08,3154,692,Health,non_negotiable,0.0,-,RWF,3403,3154,1.0789473684210527,1
5143,U468,2025-08,3154,220,Food,high,0.13,Potential to reduce,RWF,3403,3154,1.0789473684210527,1
5144,U468,2025-08,3154,222,Other,medium,0.15,Potential to reduce,RWF,3403,3154,1.0789473684210527,1
5145,U468,2025-08,3154,227,Food,high,0.41,Potential to reduce,RWF,3403,3154,1.0789473684210527,1
5146,U468,2025-08,3154,129,Subscriptions,low,0.35,Potential to reduce,RWF,3403,3154,1.0789473684210527,1
5147,U468,2025-08,3154,170,Savings,high,0.37,Potential to reduce,RWF,3403,3154,1.0789473684210527,1
5148,U468,2025-08,3154,480,Education,high,0.45,Potential to reduce,RWF,3403,3154,1.0789473684210527,1
5149,U469,2025-08,3191,427,Education,high,0.07,Potential to reduce,RWF,4259,3191,1.3346913193356316,1
5150,U469,2025-08,3191,365,Insurance,non_negotiable,0.0,-,RWF,4259,3191,1.3346913193356316,1
5151,U469,2025-08,3191,287,Transport,high,0.07,Potential to reduce,RWF,4259,3191,1.3346913193356316,1
5152,U469,2025-08,3191,118,Food,high,0.48,Potential to reduce,RWF,4259,3191,1.3346913193356316,1
5153,U469,2025-08,3191,383,Housing (Rent),non_negotiable,0.0,-,RWF,4259,3191,1.3346913193356316,1
5154,U469,2025-08,3191,369,Savings,high,0.37,Potential to reduce,RWF,4259,3191,1.3346913193356316,1
5155,U469,2025-08,3191,791,Housing (Rent),non_negotiable,0.0,-,RWF,4259,3191,1.3346913193356316,1
5156,U469,2025-08,3191,291,Education,high,0.24,Potential to reduce,RWF,4259,3191,1.3346913193356316,1
5157,U469,2025-08,3191,167,Food,high,0.31,Potential to reduce,RWF,4259,3191,1.3346913193356316,1
5158,U469,2025-08,3191,626,Housing (Rent),non_negotiable,0.0,-,RWF,4259,3191,1.3346913193356316,1
5159,U469,2025-08,3191,435,Transport,high,0.33,Potential to reduce,RWF,4259,3191,1.3346913193356316,1
5160,U470,2025-08,896,38,Entertainment,low,0.23,Potential to reduce,RWF,3296,896,3.6785714285714284,1
